title,authors,first_publish_year,edition_count,subject_count,has_cover,is_available_online,genre,cover_id,ol_key,avg_rating,ratings_count,book_age,ratings_count_filled,avg_rating_filled,popularity_score,is_popular
"Community, environment, and health","Michael V. Hayes, Leslie T. Foster, Harold D. Foster, Leslie T. Foster",1992.0,3,12,1,1,environment,11607395.0,/works/OL18841132W,,0.0,33.0,0.0,4.0,16.18,0
The Water Environment of Cities,Lawrence A. Baker,2008.0,3,22,1,1,environment,8733629.0,/works/OL16960625W,,0.0,17.0,0.0,4.0,16.18,0
Genes in the environment,British Ecological Society. Special Symposium,2003.0,3,6,1,0,environment,1329289.0,/works/OL12039479W,,0.0,22.0,0.0,4.0,16.18,0
Bioterrorism,Joseph F. Gustin,2005.0,3,99,1,0,environment,5109203.0,/works/OL2560496W,,0.0,20.0,0.0,4.0,16.18,0
Enriching heredity,Marian Cleeves Diamond,1988.0,3,13,1,0,environment,8365040.0,/works/OL2719767W,,0.0,37.0,0.0,4.0,16.18,0
Handbook of unusual natural phenomena,William R. Corliss,1977.0,3,4,1,1,environment,322677.0,/works/OL554127W,4.0,1.0,48.0,1.0,4.0,16.186,0
Coastal Defence and the Environment,"Ministry of Agriculture, Fisheries and Food",1993.0,3,2,0,0,environment,,/works/OL760387W,,0.0,32.0,0.0,4.0,16.18,0
Human adaptation,A. Roberto Frisancho,1979.0,3,31,1,1,environment,9279936.0,/works/OL4308204W,,0.0,46.0,0.0,4.0,16.18,0
"Perspectives on Environment and Behavior:Theory, Research and Applications",Daniel Stokols,1976.0,3,5,1,1,environment,5053439.0,/works/OL7010566W,,0.0,49.0,0.0,4.0,16.18,0
Man and the ecosphere,Paul R. Ehrlich,1971.0,3,10,1,1,environment,6690740.0,/works/OL3294956W,,0.0,54.0,0.0,4.0,16.18,0
Pesticide properties in the environment,Arthur G. Hornsby,1995.0,3,21,1,1,environment,1192694.0,/works/OL2951399W,,0.0,30.0,0.0,4.0,16.18,0
The enterprise and its environment,Albert Kenneth Rice,1963.0,3,5,1,1,environment,8440978.0,/works/OL10476389W,,0.0,62.0,0.0,4.0,16.18,0
"Life strategies, human evolution, environmental design",Valerius Geist,1978.0,3,17,1,1,environment,6530919.0,/works/OL1980386W,,0.0,47.0,0.0,4.0,16.18,0
Encyclopedia of environmental issues,Craig W. Allin,2000.0,3,7,1,1,environment,3699438.0,/works/OL16340309W,,0.0,25.0,0.0,4.0,16.18,0
Car country,Christopher W. Wells,2012.0,3,19,1,1,environment,12674191.0,/works/OL16714826W,,0.0,13.0,0.0,4.0,16.18,0
Hacia el futuro,"Maria Eugenia Ibarrarán, Roy Boyd",2006.0,3,10,1,1,environment,1734106.0,/works/OL18718247W,,0.0,19.0,0.0,4.0,16.18,0
Environmental Policy Analyses,Peter Knoepfel,2007.0,3,11,1,0,environment,9825970.0,/works/OL16959528W,,0.0,18.0,0.0,4.0,16.18,0
Congress and the Nation's environment,Library of Congress. Environmental Policy Division.,1971.0,3,5,0,0,environment,,/works/OL6299041W,,0.0,54.0,0.0,4.0,16.18,0
Clean air,Charles O. Jones,1975.0,3,12,1,1,environment,4466961.0,/works/OL15073985W,,0.0,50.0,0.0,4.0,16.18,0
Impact of the environment on human migration in Eurasia,"NATO Advanced Research Workshop on Impact of the Environment on Human Migration in Eurasia (2003 Saint Petersburg, Russia)",2004.0,3,14,1,1,environment,4266533.0,/works/OL5868378W,,0.0,21.0,0.0,4.0,16.18,0
Slant Light,Sarah Westcott,2016.0,3,6,0,0,environment,,/works/OL21289104W,,0.0,9.0,0.0,4.0,16.18,0
Elderly people and the environment,"Irwin Altman, M. Powell Lawton, Joachim F. Wohlwill",1984.0,3,13,1,0,environment,1162810.0,/works/OL18241233W,,0.0,41.0,0.0,4.0,16.18,0
Crow planet,Lyanda Lynn Haupt,2009.0,3,6,1,0,environment,6397141.0,/works/OL5830900W,,0.0,16.0,0.0,4.0,16.18,0
Handbook of transdisciplinary research,"Gertrude Hirsch Hadorn, Walter Grossenbacher-Mansuy, Dominique Joye",2007.0,3,17,1,0,environment,5354442.0,/works/OL16936343W,,0.0,18.0,0.0,4.0,16.18,0
Biological implications of metals in the environment,"Hanford Life Sciences Symposium (15th 1975 Richland, Wash.)",1975.0,3,7,1,1,environment,4791609.0,/works/OL6659642W,,0.0,50.0,0.0,4.0,16.18,0
Historical Climate Variability And Impacts In North America,Lesley-Ann Dupigny-Giroux,2009.0,3,15,1,0,environment,7535101.0,/works/OL17416249W,,0.0,16.0,0.0,4.0,16.18,0
Enriched and impoverished environments,Michael J. Renner,1987.0,3,8,1,0,environment,4116035.0,/works/OL4959846W,,0.0,38.0,0.0,4.0,16.18,0
Environmental Politics and Policy in Industrialized Countries (American and Comparative Environmental Policy),Uday Desai,2002.0,3,12,1,1,environment,1153762.0,/works/OL4261949W,,0.0,23.0,0.0,4.0,16.18,0
The bell curve,"Richard J. Herrnstein, Charles A. Murray",1994.0,3,38,1,1,environment,3882266.0,/works/OL2968866W,3.6666666666666665,6.0,31.0,6.0,3.6666666666666665,14.882666666666669,0
Sociology and the Environment,Alan Irwin,2001.0,3,10,1,0,environment,1387953.0,/works/OL3529280W,,0.0,24.0,0.0,4.0,16.18,0
Highway and Urban Environment,"Gregory Morrison, Sébastien Rauch",2007.0,3,16,1,0,environment,2738639.0,/works/OL25651818W,,0.0,18.0,0.0,4.0,16.18,0
An environmental directory: national and regional organisations concerned with amenity and the environment,Civic Trust.,1971.0,2,10,0,0,environment,,/works/OL6274555W,,0.0,54.0,0.0,4.0,16.12,0
Environment and the law,Irving J. Sloan,1971.0,2,3,1,1,environment,4406850.0,/works/OL4642644W,,0.0,54.0,0.0,4.0,16.12,0
Federal environmental law,Erica L. Dolgin,1974.0,2,3,0,0,environment,,/works/OL7008241W,,0.0,51.0,0.0,4.0,16.12,0
Behaviour and perception in strange environments,Helen Elizabeth Ross,1974.0,2,5,1,0,environment,8365997.0,/works/OL7058340W,,0.0,51.0,0.0,4.0,16.12,0
Genetically Modified Planet,C. Neal Stewart,2004.0,2,12,1,1,environment,126071.0,/works/OL8004339W,,0.0,21.0,0.0,4.0,16.12,0
The Biology of Human Survival,Claude A. Piantadosi,2003.0,2,14,1,0,environment,1127498.0,/works/OL8004583W,,0.0,22.0,0.0,4.0,16.12,0
World Trade and the Environment,Environment Committee,1996.0,2,5,1,1,environment,11831000.0,/works/OL7927193W,,0.0,29.0,0.0,4.0,16.12,0
Renewable Energy Cannot Sustain a Consumer Society,Ted Trainer,2007.0,2,17,1,1,environment,2738541.0,/works/OL8680382W,,0.0,18.0,0.0,4.0,16.12,0
Carbon and Its Domestication,A.M. Mannion,2006.0,2,14,1,0,environment,1733749.0,/works/OL8701085W,,0.0,19.0,0.0,4.0,16.12,0
"Aspects of Illegal, Unreported and Unregulated Fishing in the Southern Ocean",Rachel J. Baird,2006.0,2,20,1,0,environment,1734331.0,/works/OL8701242W,,0.0,19.0,0.0,4.0,16.12,0
Microwave radiometry of vegetation canopies,Alexander A. Chukhlantsev,2006.0,2,17,1,0,environment,5380842.0,/works/OL8701171W,,0.0,19.0,0.0,4.0,16.12,0
The Mediterranean Sea,Alain Saliot,2005.0,2,18,1,0,environment,2220047.0,/works/OL9075073W,,0.0,20.0,0.0,4.0,16.12,0
Handbook Of Human Performance V3,Andy Smith,1992.0,2,20,1,1,environment,5350181.0,/works/OL9316937W,,0.0,33.0,0.0,4.0,16.12,0
Global Environment Outlook,United Nations Environment Programme.,1997.0,2,17,1,1,environment,1128254.0,/works/OL931318W,,0.0,28.0,0.0,4.0,16.12,0
The sea of affliction,Rosemarie Rowley,1987.0,2,6,1,0,environment,5796527.0,/works/OL9826121W,,0.0,38.0,0.0,4.0,16.12,0
The Directory for the Environment,Monica Frisch,1990.0,2,2,0,0,environment,,/works/OL9615756W,,0.0,35.0,0.0,4.0,16.12,0
Inheriting the earth,O. D. von Engeln,1902.0,2,3,1,1,environment,5684895.0,/works/OL254886W,,0.0,123.0,0.0,4.0,16.12,0
Informatik im Umweltschutz,"Bernd Page, Lorenz M. Hilty",1986.0,2,6,0,0,environment,,/works/OL22986183W,,0.0,39.0,0.0,4.0,16.12,0
The air we breathe,Seymour M. Farber,1961.0,2,6,0,1,environment,,/works/OL22436752W,,0.0,64.0,0.0,4.0,16.12,0
Global Drinking Water Management and Conservation,Mohammed H. Dore,2014.0,2,12,0,0,environment,,/works/OL25690469W,,0.0,11.0,0.0,4.0,16.12,0
Water Cycle Management,"Xiaochang C. Wang, Chongmiao Zhang, Xiaoyan Ma, Li Luo",2014.0,2,8,0,0,environment,,/works/OL25692255W,,0.0,11.0,0.0,4.0,16.12,0
A home of their own,K. E. Barlow,1946.0,2,6,1,1,environment,14877242.0,/works/OL10511693W,,0.0,79.0,0.0,4.0,16.12,0
Human ecology,"Stapledon, George Sir.",1964.0,2,4,1,0,environment,8521329.0,/works/OL10462272W,,0.0,61.0,0.0,4.0,16.12,0
"Advances in Medical Biology, (Biomedical and Health Research, 3)",C. Baya,1994.0,2,10,1,1,environment,5482130.0,/works/OL10080758W,,0.0,31.0,0.0,4.0,16.12,0
The meaning of wilderness to science,"Wilderness Conference (6th 1959 San Francisco, Calif.)",1960.0,2,6,1,1,environment,9307923.0,/works/OL11080869W,,0.0,65.0,0.0,4.0,16.12,0
San Francisco Bay,"John Hart, David Sanger",2003.0,2,13,1,0,environment,327284.0,/works/OL15432411W,,0.0,22.0,0.0,4.0,16.12,0
Environmental impact analysis,"Jain, R. K.",1977.0,2,6,1,1,environment,4358680.0,/works/OL3281973W,,0.0,48.0,0.0,4.0,16.12,0
Environmental engineering dictionary and directory,Tom M. Pankratz,2001.0,2,13,1,0,environment,8645666.0,/works/OL3266002W,,0.0,24.0,0.0,4.0,16.12,0
Dictionary of environment and development,Andy Crump,1991.0,2,8,1,1,environment,3914694.0,/works/OL3755786W,,0.0,34.0,0.0,4.0,16.12,0
"Changes produced in the nervous system by civilization, considered according to the evidence of physiology and the philosophy of history",Robert Verity,1839.0,2,5,1,1,environment,14486446.0,/works/OL36875606W,,0.0,186.0,0.0,4.0,16.12,0
The Life of Plants in a Changing Environment,Rishikesh Upadhyay,2022.0,2,12,1,0,environment,12446181.0,/works/OL26432336W,5.0,1.0,3.0,1.0,5.0,20.125999999999998,1
"Environment and Society in Byzantium, 650-1150",Alexander Olson,2020.0,2,3,0,0,environment,,/works/OL26523130W,,0.0,5.0,0.0,4.0,16.12,0
In Nature's Interests?,Gary E. Varner,1998.0,2,15,1,1,environment,123493.0,/works/OL2696641W,,0.0,27.0,0.0,4.0,16.12,0
Protecting the Oceans (Conserving Our World),John D. Baines,1990.0,2,11,1,1,environment,10442315.0,/works/OL2669835W,,0.0,35.0,0.0,4.0,16.12,0
State of the Environment of England and Wales,Environment Agency Staff,2000.0,2,3,0,0,environment,,/works/OL28229025W,,0.0,25.0,0.0,4.0,16.12,0
Cognitive Mapping,Rob Kitchin,2000.0,2,21,1,0,environment,1209960.0,/works/OL2716079W,,0.0,25.0,0.0,4.0,16.12,0
The impact of public policy on environmental quality and health,Amer El-Ahraf,1999.0,2,10,1,1,environment,1906778.0,/works/OL2656363W,,0.0,26.0,0.0,4.0,16.12,0
Man in ecological perspective,Seamus P. Metress,1971.0,2,5,1,1,environment,8518377.0,/works/OL2945652W,,0.0,54.0,0.0,4.0,16.12,0
Ecology and the quality of our environment,Charles H. Southwick,1972.0,2,9,1,1,environment,6494411.0,/works/OL2942583W,,0.0,53.0,0.0,4.0,16.12,0
Environmental law and policy,"Zygmunt J. B. Plater, Zygmunt J.B. Plater, Robert H. Abrams, William Goldfarb",1991.0,2,13,1,1,environment,5059223.0,/works/OL4118689W,,0.0,34.0,0.0,4.0,16.12,0
The dragon and the disc,F. W. Holiday,1973.0,2,11,1,0,environment,10335110.0,/works/OL3964027W,3.0,2.0,52.0,2.0,3.0,12.132000000000003,0
Human thermal environments,K. C. Parsons,1993.0,2,14,1,1,environment,1391676.0,/works/OL3926538W,,0.0,32.0,0.0,4.0,16.12,0
The ecological revolution,John Bellamy Foster,2009.0,2,4,1,1,environment,6306142.0,/works/OL3931028W,,0.0,16.0,0.0,4.0,16.12,0
"Man, nature, and ecology",Keith Reid,1974.0,2,5,1,1,environment,9962003.0,/works/OL20560596W,5.0,1.0,51.0,1.0,5.0,20.125999999999998,1
The Controversy over Marine Protected Areas,"Alex Caveen, Nick Polunin, Tim Gray, Selina Marguerite Stead",2014.0,2,9,1,0,environment,9350920.0,/works/OL20679784W,,0.0,11.0,0.0,4.0,16.12,0
"Environment, Forced Migration and Social Vulnerability","Tamer Afifi, Jill Jäger",2010.0,2,19,1,1,environment,9343199.0,/works/OL20673664W,,0.0,15.0,0.0,4.0,16.12,0
"From DNA photolesions to mutations, skin cancer and cell death","Mahmoud Rouabhia, Giulio Jori",2006.0,2,45,1,0,environment,1604637.0,/works/OL19555392W,,0.0,19.0,0.0,4.0,16.12,0
Environment and efficiency,Mary Horner Thomson,1912.0,2,5,1,1,environment,5574247.0,/works/OL197518W,,0.0,113.0,0.0,4.0,16.12,0
Introduction to the US Food System,Roni Neff,2014.0,2,12,1,0,environment,9013361.0,/works/OL20347793W,,0.0,11.0,0.0,4.0,16.12,0
Environmental compliance handbook,Jacob I. Bregman,1996.0,2,8,1,1,environment,1904876.0,/works/OL2003733W,5.0,1.0,29.0,1.0,5.0,20.125999999999998,1
Health and environment in America's top-rated cities,"Rhoda Garoogian, Andrew Garoogian",1994.0,2,12,1,1,environment,10767779.0,/works/OL19289167W,,0.0,31.0,0.0,4.0,16.12,0
An inquiry into the origin of the antiquities of America,John Delafield,1839.0,2,11,1,1,environment,8435449.0,/works/OL19323824W,,0.0,186.0,0.0,4.0,16.12,0
Life-cycle Cost Approach for Management of Environmental Resources,"V. Ratna Reddy, Mathew Kurian, Reza Ardakanian",2014.0,2,7,1,0,environment,9790489.0,/works/OL20774989W,,0.0,11.0,0.0,4.0,16.12,0
Building Civil Society in Authoritarian China,John W. Tai,2014.0,2,9,1,0,environment,9417066.0,/works/OL20731254W,,0.0,11.0,0.0,4.0,16.12,0
Global Environmental Changes in South Asia,"A.P. Mitra, C. Sharma",2010.0,2,7,1,0,environment,9822954.0,/works/OL20776475W,,0.0,15.0,0.0,4.0,16.12,0
Reviews of Environmental Contamination and Toxicology Volume 235,David M. Whitacre,2014.0,2,8,1,0,environment,9381985.0,/works/OL20704983W,,0.0,11.0,0.0,4.0,16.12,0
Rethinking Infrastructure Design for Multi-Use Water Services,"Čedo Maksimović, Mathew Kurian, Reza Ardakanian",2014.0,2,6,1,0,environment,9382183.0,/works/OL20705144W,,0.0,11.0,0.0,4.0,16.12,0
"Management of Water, Energy and Bio-resources in the Era of Climate Change","N. Janardhana Raju, Wolfgang Gossel, AL Ramanathan, M. Sudhakar",2014.0,2,10,1,0,environment,10106683.0,/works/OL20807326W,,0.0,11.0,0.0,4.0,16.12,0
Management of Natural Resources in a Changing Environment,"N. Janardhana Raju, Wolfgang Gossel, M. Sudhakar",2014.0,2,11,1,0,environment,10236092.0,/works/OL20899368W,,0.0,11.0,0.0,4.0,16.12,0
Reviews of Environmental Contamination and Toxicology Volume 233,David M. Whitacre,2014.0,2,8,1,0,environment,9346371.0,/works/OL20676183W,,0.0,11.0,0.0,4.0,16.12,0
"Water Scarcity, Land Degradation and Desertification in the Mediterranean Region","Jose Rubio, Uriel Safriel, Raul Daussa, Winfried Blum, Fausto Pedrazzini",2009.0,2,21,1,1,environment,10409924.0,/works/OL21844175W,,0.0,16.0,0.0,4.0,16.12,0
Ecological Mechanics,Mark Denny,2015.0,2,13,0,0,environment,,/works/OL21108278W,,0.0,10.0,0.0,4.0,16.12,0
Disaster Management,Anthony Masys,2014.0,2,10,1,0,environment,10388938.0,/works/OL21629921W,,0.0,11.0,0.0,4.0,16.12,0
Natural Environments and Human Health,"Alan Ewert, Denise Mitten, Jill Overholt",2014.0,2,6,1,0,environment,12399624.0,/works/OL21512013W,,0.0,11.0,0.0,4.0,16.12,0
"Toxicology, Survival and Health Hazards of Combustion Products","David A. Purser, Robert L. Maynard, James C. Wakefield, Jamie McAllister, Peter J. Baxter",2015.0,2,16,0,0,environment,,/works/OL21506411W,,0.0,10.0,0.0,4.0,16.12,0
"Soggy, Foggy Campout","Henry Winkler, Lin Oliver, Scott Garrett",2016.0,2,14,1,1,environment,12514445.0,/works/OL21122683W,,0.0,9.0,0.0,4.0,16.12,0
Mining North America,"George Vrtis, John R. McNeill",2017.0,2,14,1,1,environment,8870593.0,/works/OL20218652W,,0.0,8.0,0.0,4.0,16.12,0
Modern climate change science,G. Thomas Farmer,2014.0,2,11,0,0,environment,,/works/OL20003872W,,0.0,11.0,0.0,4.0,16.12,0
Electronics and Environment,Tyrone Hart,2011.0,2,4,1,0,environment,8643296.0,/works/OL19846100W,,0.0,14.0,0.0,4.0,16.12,0
Big Bear Hug,Nicholas Oldland,2009.0,2,38,1,1,environment,9225385.0,/works/OL19665784W,,0.0,16.0,0.0,4.0,16.12,0
Air Quality in Airplane Cabins and Similar Enclosed Spaces,"Martin B. Hocking, Diana Hocking",2005.0,2,10,1,0,environment,8615954.0,/works/OL19825201W,,0.0,20.0,0.0,4.0,16.12,0
Intergovernmental Fiscal Relations,"Linda Goncalves Gonçalves Veiga, Mathew Kurian, Reza Ardakanian",2014.0,2,9,1,0,environment,9952677.0,/works/OL20781464W,,0.0,11.0,0.0,4.0,16.12,0
Sensory Deprivation,"Philip Solomon, Richard Trumbull",1961.0,2,5,1,1,environment,10706927.0,/works/OL21519836W,,0.0,64.0,0.0,4.0,16.12,0
Brother Earth,H. Paul Santmire,1970.0,2,14,1,1,environment,8169400.0,/works/OL4955586W,,0.0,55.0,0.0,4.0,16.12,0
Problems of our physical environment,Joseph Priest,1973.0,2,15,1,1,environment,8338073.0,/works/OL4438614W,,0.0,52.0,0.0,4.0,16.12,0
Food for nought,Ross Hume Hall,1974.0,2,12,1,1,environment,4468258.0,/works/OL4475622W,,0.0,51.0,0.0,4.0,16.12,0
"Brad, Tamad",Helen Palomo,2009.0,2,9,1,0,environment,6388539.0,/works/OL15165690W,,0.0,16.0,0.0,4.0,16.12,0
"1,4-Dichlor-2-nitrobenzol",Beratergremium fur Umweltrelevante Altstoffe,1992.0,2,8,0,0,environment,,/works/OL15691196W,,0.0,33.0,0.0,4.0,16.12,0
Gene-environment interactions in developmental psychopathology,Kenneth A. Dodge,2011.0,2,15,1,0,environment,9680130.0,/works/OL15521307W,,0.0,14.0,0.0,4.0,16.12,0
Psychological approaches to sustainability,Víctor Corral Verdugo,2009.0,2,8,0,0,environment,,/works/OL15582120W,,0.0,16.0,0.0,4.0,16.12,0
Moonflower Bay,Dawn Harding,2007.0,2,3,1,0,environment,6669087.0,/works/OL15481519W,,0.0,18.0,0.0,4.0,16.12,0
Environmental biology,Philip L. Altman,1966.0,2,16,1,1,environment,9302994.0,/works/OL149438W,,0.0,59.0,0.0,4.0,16.12,0
Environment Assessment,Rand McNally,1990.0,2,9,1,1,environment,10388067.0,/works/OL14900286W,,0.0,35.0,0.0,4.0,16.12,0
Man and wildlife,C. A. W. Guggisberg,1970.0,2,6,1,1,environment,6536539.0,/works/OL1371117W,,0.0,55.0,0.0,4.0,16.12,0
Earth system science in the anthropocene,"Eckart Ehlers, Thomas Krafft",2006.0,2,13,0,0,environment,,/works/OL18842344W,,0.0,19.0,0.0,4.0,16.12,0
Energy and environment,"Richard Loulou, Georges Zaccour",2005.0,2,11,1,1,environment,1191019.0,/works/OL18773108W,,0.0,20.0,0.0,4.0,16.12,0
Transport and chemical transformation in the troposphere,"Pauline M. Midgley, Markus Reuther, Marilee Williams",2001.0,2,19,1,0,environment,3229521.0,/works/OL18772236W,,0.0,24.0,0.0,4.0,16.12,0
Extreme weather events and public health responses,"W. Kirch, B. Menne",2005.0,2,14,1,1,environment,2219938.0,/works/OL16950349W,,0.0,20.0,0.0,4.0,16.12,0
There's a troll at the bottom of my garden,Ann Jungman,1991.0,2,9,1,1,environment,10335775.0,/works/OL1706865W,,0.0,34.0,0.0,4.0,16.12,0
Field guide to wilderness medicine,Paul S. Auerbach,1999.0,2,15,1,0,environment,612685.0,/works/OL1851078W,,0.0,26.0,0.0,4.0,16.12,0
Phenology of ecosystem processes,Asko Noormets,2009.0,2,16,0,0,environment,,/works/OL18348282W,,0.0,16.0,0.0,4.0,16.12,0
Community mental health and behavioral-ecology,,1982.0,2,14,1,1,environment,5054011.0,/works/OL17878326W,,0.0,43.0,0.0,4.0,16.12,0
The environmental crisis,Harold W.. Helfrich,1970.0,2,7,1,1,environment,6878968.0,/works/OL16046488W,,0.0,55.0,0.0,4.0,16.12,0
Reproductive health and the environment,"P. Nicolopoulou-Stamati, Luc Hens, Vyvyan Howard",2007.0,2,17,1,0,environment,13908231.0,/works/OL18760805W,,0.0,18.0,0.0,4.0,16.12,0
Justice in funding adaptation under the international climate change regime,Marco Grasso,2010.0,2,22,1,0,environment,9649749.0,/works/OL16588243W,,0.0,15.0,0.0,4.0,16.12,0
Molecular and cellular iron transport,"Douglas M. Templeton, Richard Burns",2002.0,2,16,1,0,environment,8645800.0,/works/OL18405544W,,0.0,23.0,0.0,4.0,16.12,0
Urban ecology,Jürgen Breuste,1998.0,2,8,1,1,environment,2228211.0,/works/OL18324273W,,0.0,27.0,0.0,4.0,16.12,0
Land-use and land-cover change,"Eric F. Lambin, Helmut Geist",2006.0,2,19,1,0,environment,2221379.0,/works/OL18358836W,5.0,1.0,19.0,1.0,5.0,20.125999999999998,1
Social theory and the global environment,"M. R. Redclift, Ted Benton",1994.0,2,17,1,0,environment,3945703.0,/works/OL18349405W,,0.0,31.0,0.0,4.0,16.12,0
Bike&Chain,Labann,2008.0,2,13,1,1,environment,7013662.0,/works/OL16466801W,,0.0,17.0,0.0,4.0,16.12,0
Ecomusicology,Mark Pedelty,2011.0,2,17,1,1,environment,14311310.0,/works/OL16342961W,,0.0,14.0,0.0,4.0,16.12,0
Health and environment,Edgar Sydenstricker,1933.0,2,8,1,1,environment,7129761.0,/works/OL1586043W,,0.0,92.0,0.0,4.0,16.12,0
River Dynamics And Integrated River Management,Joseph H. W. Lee,2012.0,2,11,1,1,environment,7580657.0,/works/OL17439183W,,0.0,13.0,0.0,4.0,16.12,0
Why you are you,Amram Scheinfeld,1959.0,2,8,1,1,environment,8160790.0,/works/OL181525W,,0.0,66.0,0.0,4.0,16.12,0
An introduction to environmental chemistry,"P. Brimblecombe, T. D. Jickells, P. S. Liss",1996.0,2,6,1,1,environment,1328294.0,/works/OL18187163W,,0.0,29.0,0.0,4.0,16.12,0
"I Survived The Battle of Gettysburg, 1863",Lauren Tarshis,2013.0,2,22,1,1,environment,7346357.0,/works/OL17104596W,4.0,4.0,12.0,4.0,4.0,16.144000000000002,0
Life stories,Heather Newbold,2000.0,2,7,1,1,environment,8042291.0,/works/OL17036974W,,0.0,25.0,0.0,4.0,16.12,0
Genotype -by- environment interaction,Manjit S. Kang,1996.0,2,9,1,0,environment,1596987.0,/works/OL16988322W,,0.0,29.0,0.0,4.0,16.12,0
Aging and milieu,Graham D. Rowles,1983.0,2,22,1,1,environment,8280236.0,/works/OL18008611W,,0.0,42.0,0.0,4.0,16.12,0
The hazardousness of a place,Kenneth Hewitt,1971.0,2,10,1,1,environment,10257025.0,/works/OL1643688W,,0.0,54.0,0.0,4.0,16.12,0
Environmental physiology of desert organisms,Neil F. Hadley,1975.0,2,16,1,1,environment,9507609.0,/works/OL17976126W,,0.0,50.0,0.0,4.0,16.12,0
